driver_name,driver_id,manufacturer,car_number,lap_number,running_position,lap_speed,lap_time,team,playoffs,points_ineligible,starting_position,finish_position,statuses
Chad Finchum,4232,Frd,66,82,38,37.875,50.662,Garage 66,False,False,39,35,pitting in
Shane Van Gisbergen,4469,Chv,88,281,36,37.869,50.670,Trackhouse Racing,True,False,28,26,green
Riley Herbst,4269,Tyt,35,386,20,37.869,50.670,23XI Racing,False,False,29,18,caution
Tyler Reddick,4065,Tyt,45,106,16,37.861,50.680,23XI Racing,True,False,14,15,caution
Cole Custer,4104,Frd,41,363,37,37.861,50.680,Haas Factory Team,False,False,26,33,green
Kyle Busch,454,Chv,8,295,29,37.858,50.684,Richard Childress Racing,False,False,32,16,caution
Kyle Busch,454,Chv,8,365,26,37.854,50.690,Richard Childress Racing,False,False,32,16,green
Ty Dillon,4013,Chv,10,293,31,37.850,50.695,Kaulig Racing,False,False,37,27,green
Kyle Busch,454,Chv,8,294,29,37.842,50.706,Richard Childress Racing,False,False,32,16,caution
Noah Gragson,4224,Frd,4,282,30,37.842,50.705,Front Row Motorsports,False,False,30,23,caution
Cole Custer,4104,Frd,41,126,35,37.841,50.707,Haas Factory Team,False,False,26,33,green
Riley Herbst,4269,Tyt,35,366,24,37.838,50.711,23XI Racing,False,False,29,18,caution
Noah Gragson,4224,Frd,4,147,21,37.835,50.715,Front Row Motorsports,False,False,30,23,green
Corey Heim,4387,Tyt,67,316,26,37.833,50.717,23XI Racing,False,True,38,6,caution
Erik Jones,4059,Tyt,43,392,17,37.831,50.720,Legacy Motor Club,False,False,27,20,caution
Brad Keselowski,1816,Frd,6,86,13,37.823,50.731,RFK Racing,False,False,18,2,caution
Chad Finchum,4232,Frd,66,314,36,37.822,50.733,Garage 66,False,False,39,35,caution
Justin Haley,4172,Chv,7,490,12,37.822,50.732,Spire Motorsports,False,False,17,13,caution
Ty Dillon,4013,Chv,10,487,27,37.822,50.732,Kaulig Racing,False,False,37,27,green
Chad Finchum,4232,Frd,66,290,37,37.818,50.738,Garage 66,False,False,39,35,green
Chad Finchum,4232,Frd,66,236,38,37.817,50.739,Garage 66,False,False,39,35,green
Cole Custer,4104,Frd,41,287,38,37.806,50.754,Haas Factory Team,False,False,26,33,caution
Ryan Preece,4070,Frd,60,85,30,37.802,50.759,RFK Racing,False,False,20,21,caution
Ty Dillon,4013,Chv,10,315,31,37.802,50.759,Kaulig Racing,False,False,37,27,caution
Bubba Wallace,4025,Tyt,23,240,9,37.801,50.761,23XI Racing,True,False,8,34,pitting in
Austin Hill,4133,Chv,33,293,34,37.801,50.760,Richard Childress Racing,False,True,33,25,green
Brad Keselowski,1816,Frd,6,298,17,37.800,50.762,RFK Racing,False,False,18,2,caution
Kyle Larson,4030,Chv,5,485,33,37.799,50.763,Hendrick Motorsports,True,False,5,32,green
Todd Gilliland,4231,Frd,34,293,30,37.797,50.766,Front Row Motorsports,False,False,36,24,green
Chad Finchum,4232,Frd,66,291,37,37.797,50.766,Garage 66,False,False,39,35,green
Austin Dillon,3873,Chv,3,294,32,37.794,50.770,Richard Childress Racing,True,False,23,28,caution
Austin Dillon,3873,Chv,3,84,36,37.794,50.770,Richard Childress Racing,True,False,23,28,caution
Ricky Stenhouse Jr.,3888,Chv,47,365,25,37.792,50.773,HYAK Motorsports,False,False,11,22,green
Justin Haley,4172,Chv,7,85,31,37.789,50.777,Spire Motorsports,False,False,17,13,caution
Chad Finchum,4232,Frd,66,317,36,37.787,50.779,Garage 66,False,False,39,35,caution
Shane Van Gisbergen,4469,Chv,88,292,36,37.785,50.782,Trackhouse Racing,True,False,28,26,green
Ryan Preece,4070,Frd,60,147,22,37.784,50.784,RFK Racing,False,False,20,21,green
Kyle Larson,4030,Chv,5,86,15,37.775,50.795,Hendrick Motorsports,True,False,5,32,pitting in
Alex Bowman,4045,Chv,48,491,7,37.775,50.796,Hendrick Motorsports,True,False,15,8,caution
Christopher Bell,4153,Tyt,20,86,14,37.772,50.799,Joe Gibbs Racing,True,False,9,1,pitting in
Cody Ware,4125,Frd,51,390,31,37.769,50.803,Rick Ware Racing,False,False,34,29,pitting in
Kyle Larson,4030,Chv,5,241,22,37.763,50.812,Hendrick Motorsports,True,False,5,32,caution
Kyle Busch,454,Chv,8,147,25,37.760,50.816,Richard Childress Racing,False,False,32,16,green
Cole Custer,4104,Frd,41,384,36,37.759,50.817,Haas Factory Team,False,False,26,33,green
Kyle Busch,454,Chv,8,283,26,37.757,50.820,Richard Childress Racing,False,False,32,16,pitting in
Riley Herbst,4269,Tyt,35,355,24,37.752,50.827,23XI Racing,False,False,29,18,caution
Todd Gilliland,4231,Frd,34,85,26,37.746,50.834,Front Row Motorsports,False,False,36,24,pitting in
Tyler Reddick,4065,Tyt,45,386,15,37.743,50.838,23XI Racing,True,False,14,15,caution
Alex Bowman,4045,Chv,48,155,11,37.736,50.848,Hendrick Motorsports,True,False,15,8,caution
Austin Hill,4133,Chv,33,321,33,37.736,50.848,Richard Childress Racing,False,True,33,25,pitting in
Todd Gilliland,4231,Frd,34,370,27,37.735,50.850,Front Row Motorsports,False,False,36,24,caution
Cody Ware,4125,Frd,51,292,35,37.732,50.853,Rick Ware Racing,False,False,34,29,green
Chase Elliott,4062,Chv,9,300,11,37.732,50.853,Hendrick Motorsports,True,False,16,38,caution
Riley Herbst,4269,Tyt,35,283,24,37.730,50.856,23XI Racing,False,False,29,18,caution
Erik Jones,4059,Tyt,43,296,14,37.723,50.865,Legacy Motor Club,False,False,27,20,caution
Denny Hamlin,1361,Tyt,11,486,32,37.722,50.867,Joe Gibbs Racing,True,False,6,31,pitting in
Austin Cindric,4180,Frd,2,392,11,37.722,50.867,Team Penske,True,False,3,30,caution
Cody Ware,4125,Frd,51,486,31,37.717,50.873,Rick Ware Racing,False,False,34,29,green
Tyler Reddick,4065,Tyt,45,132,26,37.712,50.880,23XI Racing,True,False,14,15,caution
Cody Ware,4125,Frd,51,130,36,37.711,50.882,Rick Ware Racing,False,False,34,29,caution
Kyle Busch,454,Chv,8,371,26,37.706,50.889,Richard Childress Racing,False,False,32,16,caution
AJ Allmendinger,3774,Chv,16,281,21,37.703,50.893,Kaulig Racing,False,False,1,36,green
Corey Heim,4387,Tyt,67,355,25,37.697,50.900,23XI Racing,False,True,38,6,caution
Austin Cindric,4180,Frd,2,83,6,37.692,50.907,Team Penske,True,False,3,30,caution
Austin Dillon,3873,Chv,3,318,32,37.689,50.911,Richard Childress Racing,True,False,23,28,caution
Ross Chastain,4001,Chv,1,257,25,37.688,50.913,Trackhouse Racing,True,False,13,19,caution
Ryan Preece,4070,Frd,60,324,13,37.683,50.920,RFK Racing,False,False,20,21,caution
Kyle Busch,454,Chv,8,323,24,37.675,50.930,Richard Childress Racing,False,False,32,16,caution
Ty Gibbs,4368,Tyt,54,490,10,37.675,50.931,Joe Gibbs Racing,False,False,4,10,caution
Tyler Reddick,4065,Tyt,45,147,24,37.673,50.933,23XI Racing,True,False,14,15,green
Ty Dillon,4013,Chv,10,260,32,37.672,50.935,Kaulig Racing,False,False,37,27,caution
Chris Buescher,3989,Frd,17,246,9,37.672,50.935,RFK Racing,False,False,21,11,caution
Chad Finchum,4232,Frd,66,378,35,37.670,50.937,Garage 66,False,False,39,35,green
Riley Herbst,4269,Tyt,35,132,25,37.669,50.939,23XI Racing,False,False,29,18,caution
Kyle Larson,4030,Chv,5,389,33,37.663,50.946,Hendrick Motorsports,True,False,5,32,caution
Ricky Stenhouse Jr.,3888,Chv,47,245,1,37.651,50.963,HYAK Motorsports,False,False,11,22,caution
Michael McDowell,3832,Chv,71,273,19,37.650,50.964,Spire Motorsports,False,False,25,17,pitting out
Austin Hill,4133,Chv,33,370,28,37.649,50.966,Richard Childress Racing,False,True,33,25,caution
Chase Briscoe,4228,Tyt,19,490,11,37.644,50.972,Joe Gibbs Racing,True,False,31,9,caution
Ross Chastain,4001,Chv,1,128,21,37.639,50.979,Trackhouse Racing,True,False,13,19,caution
Joey Logano,3859,Frd,22,85,20,37.638,50.980,Team Penske,True,False,22,5,caution
Ross Chastain,4001,Chv,1,494,16,37.635,50.985,Trackhouse Racing,True,False,13,19,caution
Austin Hill,4133,Chv,33,131,33,37.629,50.993,Richard Childress Racing,False,True,33,25,caution
Bubba Wallace,4025,Tyt,23,83,7,37.627,50.995,23XI Racing,True,False,8,34,caution
Kyle Larson,4030,Chv,5,285,28,37.618,51.007,Hendrick Motorsports,True,False,5,32,caution
Kyle Larson,4030,Chv,5,484,33,37.618,51.008,Hendrick Motorsports,True,False,5,32,green
William Byron,4184,Chv,24,262,19,37.615,51.011,Hendrick Motorsports,True,False,7,12,caution
Tyler Reddick,4065,Tyt,45,293,25,37.613,51.014,23XI Racing,True,False,14,15,green
Chad Finchum,4232,Frd,66,80,38,37.612,51.015,Garage 66,False,False,39,35,green
Cole Custer,4104,Frd,41,288,38,37.604,51.026,Haas Factory Team,False,False,26,33,caution
Austin Hill,4133,Chv,33,364,29,37.596,51.038,Richard Childress Racing,False,True,33,25,green
Noah Gragson,4224,Frd,4,85,27,37.586,51.051,Front Row Motorsports,False,False,30,23,caution
Carson Hocevar,4326,Chv,77,298,16,37.579,51.061,Spire Motorsports,False,False,12,7,caution
Tyler Reddick,4065,Tyt,45,392,15,37.576,51.064,23XI Racing,True,False,14,15,caution
Joey Logano,3859,Frd,22,299,18,37.575,51.066,Team Penske,True,False,22,5,caution
Ty Dillon,4013,Chv,10,387,29,37.574,51.067,Kaulig Racing,False,False,37,27,caution
Kyle Busch,454,Chv,8,490,20,37.573,51.069,Richard Childress Racing,False,False,32,16,pitting in
Justin Haley,4172,Chv,7,281,22,37.573,51.069,Spire Motorsports,False,False,17,13,green
Chad Finchum,4232,Frd,66,148,38,37.572,51.070,Garage 66,False,False,39,35,pitting out
Austin Dillon,3873,Chv,3,392,27,37.570,51.072,Richard Childress Racing,True,False,23,28,caution
William Byron,4184,Chv,24,270,19,37.569,51.074,Hendrick Motorsports,True,False,7,12,caution
Ryan Preece,4070,Frd,60,299,19,37.568,51.076,RFK Racing,False,False,20,21,caution
Tyler Reddick,4065,Tyt,45,283,23,37.564,51.081,23XI Racing,True,False,14,15,pitting in
Ryan Preece,4070,Frd,60,490,15,37.562,51.084,RFK Racing,False,False,20,21,pitting in
Michael McDowell,3832,Chv,71,490,14,37.545,51.107,Spire Motorsports,False,False,25,17,caution
Chad Finchum,4232,Frd,66,387,34,37.545,51.106,Garage 66,False,False,39,35,pitting in
Ricky Stenhouse Jr.,3888,Chv,47,288,14,37.544,51.108,HYAK Motorsports,False,False,11,22,caution
Chase Elliott,4062,Chv,9,101,22,37.544,51.108,Hendrick Motorsports,True,False,16,38,caution
Erik Jones,4059,Tyt,43,86,12,37.543,51.109,Legacy Motor Club,False,False,27,20,pitting in
Carson Hocevar,4326,Chv,77,85,29,37.539,51.115,Spire Motorsports,False,False,12,7,caution
Noah Gragson,4224,Frd,4,293,33,37.538,51.116,Front Row Motorsports,False,False,30,23,green
Ryan Blaney,4023,Frd,12,392,10,37.537,51.118,Team Penske,True,False,2,4,caution
Justin Haley,4172,Chv,7,293,26,37.535,51.120,Spire Motorsports,False,False,17,13,green
Ricky Stenhouse Jr.,3888,Chv,47,82,23,37.529,51.128,HYAK Motorsports,False,False,11,22,caution
Chase Briscoe,4228,Tyt,19,243,14,37.526,51.133,Joe Gibbs Racing,True,False,31,9,caution
Shane Van Gisbergen,4469,Chv,88,85,28,37.523,51.136,Trackhouse Racing,True,False,28,26,caution
Ross Chastain,4001,Chv,1,101,21,37.518,51.143,Trackhouse Racing,True,False,13,19,caution
Corey Heim,4387,Tyt,67,272,26,37.512,51.151,23XI Racing,False,True,38,6,pitting out
Shane Van Gisbergen,4469,Chv,88,487,28,37.507,51.158,Trackhouse Racing,True,False,28,26,green
Riley Herbst,4269,Tyt,35,490,19,37.504,51.162,23XI Racing,False,False,29,18,pitting in
Austin Cindric,4180,Frd,2,486,30,37.504,51.162,Team Penske,True,False,3,30,green
Austin Hill,4133,Chv,33,387,27,37.501,51.167,Richard Childress Racing,False,True,33,25,caution
Kyle Busch,454,Chv,8,128,20,37.501,51.167,Richard Childress Racing,False,False,32,16,caution
John Hunter Nemechek,4092,Tyt,42,102,9,37.501,51.166,Legacy Motor Club,False,False,19,14,caution
Noah Gragson,4224,Frd,4,387,28,37.499,51.169,Front Row Motorsports,False,False,30,23,caution
Erik Jones,4059,Tyt,43,282,19,37.499,51.170,Legacy Motor Club,False,False,27,20,caution
Christopher Bell,4153,Tyt,20,389,19,37.495,51.175,Joe Gibbs Racing,True,False,9,1,caution
Cole Custer,4104,Frd,41,478,34,37.489,51.183,Haas Factory Team,False,False,26,33,green
Chris Buescher,3989,Frd,17,243,9,37.487,51.186,RFK Racing,False,False,21,11,caution
John Hunter Nemechek,4092,Tyt,42,490,16,37.487,51.186,Legacy Motor Club,False,False,19,14,pitting in
Cody Ware,4125,Frd,51,317,34,37.485,51.188,Rick Ware Racing,False,False,34,29,caution
Denny Hamlin,1361,Tyt,11,132,13,37.483,51.191,Joe Gibbs Racing,True,False,6,31,caution
Joey Logano,3859,Frd,22,356,9,37.482,51.192,Team Penske,True,False,22,5,pitting in
Cody Ware,4125,Frd,51,237,36,37.476,51.201,Rick Ware Racing,False,False,34,29,green
Ricky Stenhouse Jr.,3888,Chv,47,356,23,37.470,51.209,HYAK Motorsports,False,False,11,22,pitting in
Christopher Bell,4153,Tyt,20,490,2,37.468,51.212,Joe Gibbs Racing,True,False,9,1,pitting in
Ryan Blaney,4023,Frd,12,102,10,37.467,51.213,Team Penske,True,False,2,4,pitting in
Austin Cindric,4180,Frd,2,129,12,37.467,51.213,Team Penske,True,False,3,30,pitting in
Justin Haley,4172,Chv,7,283,22,37.467,51.213,Spire Motorsports,False,False,17,13,pitting in
Justin Haley,4172,Chv,7,146,27,37.462,51.220,Spire Motorsports,False,False,17,13,green
Austin Dillon,3873,Chv,3,201,33,37.460,51.223,Richard Childress Racing,True,False,23,28,pitting out
Corey Heim,4387,Tyt,67,389,21,37.459,51.224,23XI Racing,False,True,38,6,caution
Chris Buescher,3989,Frd,17,89,7,37.455,51.230,RFK Racing,False,False,21,11,caution
John Hunter Nemechek,4092,Tyt,42,386,14,37.453,51.232,Legacy Motor Club,False,False,19,14,caution
Erik Jones,4059,Tyt,43,243,13,37.449,51.237,Legacy Motor Club,False,False,27,20,caution
Erik Jones,4059,Tyt,43,389,17,37.441,51.248,Legacy Motor Club,False,False,27,20,caution
Alex Bowman,4045,Chv,48,150,14,37.441,51.248,Hendrick Motorsports,True,False,15,8,pitting in
Justin Haley,4172,Chv,7,270,21,37.436,51.255,Spire Motorsports,False,False,17,13,caution
Tyler Reddick,4065,Tyt,45,294,24,37.427,51.268,23XI Racing,True,False,14,15,caution
Corey Heim,4387,Tyt,67,85,25,37.425,51.270,23XI Racing,False,True,38,6,pitting in
Cole Custer,4104,Frd,41,357,37,37.424,51.272,Haas Factory Team,False,False,26,33,caution
Cody Ware,4125,Frd,51,84,35,37.421,51.276,Rick Ware Racing,False,False,34,29,pitting in
Ricky Stenhouse Jr.,3888,Chv,47,242,1,37.416,51.283,HYAK Motorsports,False,False,11,22,caution
Daniel Suarez,4113,Chv,99,99,37,37.413,51.287,Trackhouse Racing,False,False,35,37,green
Chase Elliott,4062,Chv,9,85,19,37.405,51.298,Hendrick Motorsports,True,False,16,38,caution
Kyle Busch,454,Chv,8,388,24,37.403,51.301,Richard Childress Racing,False,False,32,16,caution
Riley Herbst,4269,Tyt,35,240,29,37.401,51.304,23XI Racing,False,False,29,18,caution
Chad Finchum,4232,Frd,66,97,38,37.395,51.311,Garage 66,False,False,39,35,green
Justin Haley,4172,Chv,7,128,28,37.395,51.311,Spire Motorsports,False,False,17,13,caution
William Byron,4184,Chv,24,85,2,37.390,51.319,Hendrick Motorsports,True,False,7,12,caution
Ross Chastain,4001,Chv,1,326,20,37.387,51.322,Trackhouse Racing,True,False,13,19,caution
Todd Gilliland,4231,Frd,34,387,26,37.386,51.324,Front Row Motorsports,False,False,36,24,caution
Michael McDowell,3832,Chv,71,270,20,37.385,51.325,Spire Motorsports,False,False,25,17,caution
Ryan Preece,4070,Frd,60,101,25,37.383,51.328,RFK Racing,False,False,20,21,caution
Justin Haley,4172,Chv,7,389,18,37.378,51.335,Spire Motorsports,False,False,17,13,caution
Noah Gragson,4224,Frd,4,240,30,37.374,51.341,Front Row Motorsports,False,False,30,23,caution
Chase Briscoe,4228,Tyt,19,489,11,37.374,51.341,Joe Gibbs Racing,True,False,31,9,caution
Zane Smith,4272,Frd,38,243,10,37.370,51.346,Front Row Motorsports,False,False,24,3,caution
Carson Hocevar,4326,Chv,77,101,23,37.369,51.347,Spire Motorsports,False,False,12,7,caution
Chad Finchum,4232,Frd,66,360,36,37.366,51.351,Garage 66,False,False,39,35,caution
Austin Hill,4133,Chv,33,100,33,37.366,51.351,Richard Childress Racing,False,True,33,25,green
Ross Chastain,4001,Chv,1,294,22,37.358,51.362,Trackhouse Racing,True,False,13,19,caution
Denny Hamlin,1361,Tyt,11,366,19,37.357,51.364,Joe Gibbs Racing,True,False,6,31,caution
Ty Dillon,4013,Chv,10,486,27,37.350,51.373,Kaulig Racing,False,False,37,27,green
Tyler Reddick,4065,Tyt,45,389,15,37.349,51.375,23XI Racing,True,False,14,15,caution
Christopher Bell,4153,Tyt,20,243,12,37.345,51.381,Joe Gibbs Racing,True,False,9,1,caution
Riley Herbst,4269,Tyt,35,147,23,37.344,51.382,23XI Racing,False,False,29,18,green
Shane Van Gisbergen,4469,Chv,88,390,30,37.343,51.383,Trackhouse Racing,True,False,28,26,pitting in
Chase Elliott,4062,Chv,9,241,20,37.343,51.383,Hendrick Motorsports,True,False,16,38,caution
Austin Dillon,3873,Chv,3,364,31,37.342,51.385,Richard Childress Racing,True,False,23,28,green
Riley Herbst,4269,Tyt,35,294,28,37.339,51.388,23XI Racing,False,False,29,18,caution
Noah Gragson,4224,Frd,4,101,24,37.337,51.392,Front Row Motorsports,False,False,30,23,caution
Denny Hamlin,1361,Tyt,11,148,11,37.335,51.394,Joe Gibbs Racing,True,False,6,31,caution
Corey Heim,4387,Tyt,67,127,31,37.332,51.398,23XI Racing,False,True,38,6,caution
Chad Finchum,4232,Frd,66,99,38,37.332,51.398,Garage 66,False,False,39,35,green
Austin Dillon,3873,Chv,3,100,34,37.331,51.400,Richard Childress Racing,True,False,23,28,green
Chris Buescher,3989,Frd,17,83,8,37.329,51.402,RFK Racing,False,False,21,11,caution
Todd Gilliland,4231,Frd,34,489,24,37.323,51.410,Front Row Motorsports,False,False,36,24,pitting in
Christopher Bell,4153,Tyt,20,101,20,37.318,51.417,Joe Gibbs Racing,True,False,9,1,caution
William Byron,4184,Chv,24,296,13,37.318,51.418,Hendrick Motorsports,True,False,7,12,caution
Austin Cindric,4180,Frd,2,89,6,37.314,51.423,Team Penske,True,False,3,30,caution
Riley Herbst,4269,Tyt,35,389,20,37.312,51.426,23XI Racing,False,False,29,18,caution
Austin Cindric,4180,Frd,2,299,20,37.310,51.429,Team Penske,True,False,3,30,caution
Ross Chastain,4001,Chv,1,389,16,37.310,51.429,Trackhouse Racing,True,False,13,19,caution
Cody Ware,4125,Frd,51,267,35,37.303,51.438,Rick Ware Racing,False,False,34,29,green
Denny Hamlin,1361,Tyt,11,300,9,37.302,51.440,Joe Gibbs Racing,True,False,6,31,caution
Bubba Wallace,4025,Tyt,23,243,8,37.299,51.444,23XI Racing,True,False,8,34,caution
Chad Finchum,4232,Frd,66,267,38,37.299,51.444,Garage 66,False,False,39,35,pitting out
Cole Custer,4104,Frd,41,84,34,37.295,51.449,Haas Factory Team,False,False,26,33,pitting in
Kyle Larson,4030,Chv,5,257,24,37.285,51.463,Hendrick Motorsports,True,False,5,32,caution
Noah Gragson,4224,Frd,4,256,30,37.281,51.468,Front Row Motorsports,False,False,30,23,caution
Christopher Bell,4153,Tyt,20,128,19,37.274,51.478,Joe Gibbs Racing,True,False,9,1,caution
Todd Gilliland,4231,Frd,34,131,32,37.271,51.482,Front Row Motorsports,False,False,36,24,caution
AJ Allmendinger,3774,Chv,16,83,5,37.265,51.491,Kaulig Racing,False,False,1,36,caution
Daniel Suarez,4113,Chv,99,269,27,37.265,51.491,Trackhouse Racing,False,False,35,37,green
Bubba Wallace,4025,Tyt,23,386,13,37.264,51.492,23XI Racing,True,False,8,34,caution
Ricky Stenhouse Jr.,3888,Chv,47,394,17,37.263,51.494,HYAK Motorsports,False,False,11,22,caution
Carson Hocevar,4326,Chv,77,243,5,37.262,51.495,Spire Motorsports,False,False,12,7,caution
Austin Dillon,3873,Chv,3,150,29,37.258,51.500,Richard Childress Racing,True,False,23,28,pitting in
Zane Smith,4272,Frd,38,358,5,37.247,51.516,Front Row Motorsports,False,False,24,3,caution
Ricky Stenhouse Jr.,3888,Chv,47,107,12,37.246,51.517,HYAK Motorsports,False,False,11,22,caution
Cody Ware,4125,Frd,51,392,31,37.246,51.517,Rick Ware Racing,False,False,34,29,caution
Austin Dillon,3873,Chv,3,391,29,37.241,51.524,Richard Childress Racing,True,False,23,28,caution
Ryan Preece,4070,Frd,60,392,9,37.236,51.531,RFK Racing,False,False,20,21,caution
Corey Heim,4387,Tyt,67,269,28,37.235,51.532,23XI Racing,False,True,38,6,green
Tyler Reddick,4065,Tyt,45,281,23,37.233,51.535,23XI Racing,True,False,14,15,green
Ricky Stenhouse Jr.,3888,Chv,47,102,12,37.233,51.535,HYAK Motorsports,False,False,11,22,pitting in
Todd Gilliland,4231,Frd,34,127,30,37.232,51.537,Front Row Motorsports,False,False,36,24,caution
Chase Elliott,4062,Chv,9,132,22,37.231,51.538,Hendrick Motorsports,True,False,16,38,caution
Cody Ware,4125,Frd,51,147,37,37.229,51.541,Rick Ware Racing,False,False,34,29,green
Alex Bowman,4045,Chv,48,101,26,37.229,51.541,Hendrick Motorsports,True,False,15,8,caution
Joey Logano,3859,Frd,22,491,4,37.226,51.545,Team Penske,True,False,22,5,pitting out
Riley Herbst,4269,Tyt,35,101,19,37.225,51.546,23XI Racing,False,False,29,18,caution
Zane Smith,4272,Frd,38,240,8,37.224,51.547,Front Row Motorsports,False,False,24,3,pitting in
Brad Keselowski,1816,Frd,6,102,11,37.224,51.548,RFK Racing,False,False,18,2,pitting in
Ross Chastain,4001,Chv,1,82,22,37.223,51.549,Trackhouse Racing,True,False,13,19,caution
Christopher Bell,4153,Tyt,20,493,5,37.221,51.552,Joe Gibbs Racing,True,False,9,1,caution
Cody Ware,4125,Frd,51,485,31,37.220,51.553,Rick Ware Racing,False,False,34,29,green
Brad Keselowski,1816,Frd,6,243,4,37.218,51.556,RFK Racing,False,False,18,2,caution
Ross Chastain,4001,Chv,1,261,26,37.217,51.557,Trackhouse Racing,True,False,13,19,caution
Denny Hamlin,1361,Tyt,11,243,11,37.213,51.563,Joe Gibbs Racing,True,False,6,31,caution
Joey Logano,3859,Frd,22,392,8,37.205,51.574,Team Penske,True,False,22,5,pitting in
Austin Cindric,4180,Frd,2,243,7,37.204,51.575,Team Penske,True,False,3,30,caution
John Hunter Nemechek,4092,Tyt,42,389,14,37.203,51.576,Legacy Motor Club,False,False,19,14,caution
Ricky Stenhouse Jr.,3888,Chv,47,271,16,37.195,51.588,HYAK Motorsports,False,False,11,22,caution
Erik Jones,4059,Tyt,43,258,13,37.195,51.588,Legacy Motor Club,False,False,27,20,caution
Kyle Larson,4030,Chv,5,149,28,37.195,51.587,Hendrick Motorsports,True,False,5,32,pitting in
Ricky Stenhouse Jr.,3888,Chv,47,393,22,37.193,51.590,HYAK Motorsports,False,False,11,22,caution
Kyle Larson,4030,Chv,5,293,27,37.192,51.592,Hendrick Motorsports,True,False,5,32,green
Carson Hocevar,4326,Chv,77,83,29,37.185,51.601,Spire Motorsports,False,False,12,7,caution
Denny Hamlin,1361,Tyt,11,295,11,37.180,51.609,Joe Gibbs Racing,True,False,6,31,caution
Riley Herbst,4269,Tyt,35,261,28,37.172,51.619,23XI Racing,False,False,29,18,caution
Austin Hill,4133,Chv,33,268,34,37.171,51.621,Richard Childress Racing,False,True,33,25,green
Ryan Preece,4070,Frd,60,132,23,37.168,51.625,RFK Racing,False,False,20,21,caution
Denny Hamlin,1361,Tyt,11,276,12,37.168,51.625,Joe Gibbs Racing,True,False,6,31,caution
AJ Allmendinger,3774,Chv,16,257,22,37.168,51.625,Kaulig Racing,False,False,1,36,caution
Bubba Wallace,4025,Tyt,23,89,5,37.164,51.630,23XI Racing,True,False,8,34,caution
Daniel Suarez,4113,Chv,99,83,37,37.160,51.636,Trackhouse Racing,False,False,35,37,caution
Chad Finchum,4232,Frd,66,234,38,37.159,51.638,Garage 66,False,False,39,35,green
Kyle Larson,4030,Chv,5,294,27,37.153,51.646,Hendrick Motorsports,True,False,5,32,caution
John Hunter Nemechek,4092,Tyt,42,91,9,37.151,51.648,Legacy Motor Club,False,False,19,14,caution
William Byron,4184,Chv,24,240,15,37.151,51.648,Hendrick Motorsports,True,False,7,12,pitting in
Austin Dillon,3873,Chv,3,321,32,37.144,51.658,Richard Childress Racing,True,False,23,28,caution
Shane Van Gisbergen,4469,Chv,88,131,31,37.140,51.664,Trackhouse Racing,True,False,28,26,caution
Erik Jones,4059,Tyt,43,84,12,37.139,51.666,Legacy Motor Club,False,False,27,20,caution
Ty Dillon,4013,Chv,10,85,24,37.135,51.671,Kaulig Racing,False,False,37,27,pitting in
Denny Hamlin,1361,Tyt,11,484,32,37.135,51.671,Joe Gibbs Racing,True,False,6,31,green
Justin Haley,4172,Chv,7,101,27,37.131,51.677,Spire Motorsports,False,False,17,13,caution
Chad Finchum,4232,Frd,66,362,36,37.130,51.678,Garage 66,False,False,39,35,restart
Joey Logano,3859,Frd,22,132,24,37.129,51.679,Team Penske,True,False,22,5,caution
Ty Gibbs,4368,Tyt,54,489,10,37.128,51.681,Joe Gibbs Racing,False,False,4,10,caution
Carson Hocevar,4326,Chv,77,358,6,37.127,51.682,Spire Motorsports,False,False,12,7,caution
Joey Logano,3859,Frd,22,271,17,37.127,51.682,Team Penske,True,False,22,5,caution
Cole Custer,4104,Frd,41,266,37,37.123,51.688,Haas Factory Team,False,False,26,33,restart
Justin Haley,4172,Chv,7,149,27,37.123,51.688,Spire Motorsports,False,False,17,13,caution
Shane Van Gisbergen,4469,Chv,88,363,33,37.121,51.691,Trackhouse Racing,True,False,28,26,green
Joey Logano,3859,Frd,22,239,17,37.118,51.695,Team Penske,True,False,22,5,caution
Kyle Larson,4030,Chv,5,365,34,37.118,51.695,Hendrick Motorsports,True,False,5,32,pitting in
Brad Keselowski,1816,Frd,6,493,4,37.116,51.698,RFK Racing,False,False,18,2,caution
Joey Logano,3859,Frd,22,101,17,37.112,51.703,Team Penske,True,False,22,5,caution
Joey Logano,3859,Frd,22,127,18,37.110,51.706,Team Penske,True,False,22,5,caution
Michael McDowell,3832,Chv,71,386,12,37.095,51.727,Spire Motorsports,False,False,25,17,caution
Austin Dillon,3873,Chv,3,260,31,37.089,51.735,Richard Childress Racing,True,False,23,28,caution
Austin Hill,4133,Chv,33,148,33,37.089,51.735,Richard Childress Racing,False,True,33,25,caution
Alex Bowman,4045,Chv,48,85,18,37.088,51.736,Hendrick Motorsports,True,False,15,8,caution
Austin Hill,4133,Chv,33,84,32,37.087,51.738,Richard Childress Racing,False,True,33,25,caution
Cole Custer,4104,Frd,41,147,36,37.086,51.739,Haas Factory Team,False,False,26,33,green
Ryan Preece,4070,Frd,60,271,18,37.081,51.746,RFK Racing,False,False,20,21,caution
Michael McDowell,3832,Chv,71,329,7,37.075,51.755,Spire Motorsports,False,False,25,17,caution
Ross Chastain,4001,Chv,1,492,16,37.074,51.756,Trackhouse Racing,True,False,13,19,caution
