vehicle_number,driver_name,vehicle_manufacturer,leader_lap,lap_count,pit_in_flag_status,pit_out_flag_status,pit_in_race_time,pit_out_race_time,total_duration,box_stop_race_time,box_leave_race_time,pit_stop_duration,in_travel_duration,out_travel_duration,pit_stop_type,left_front_tire_changed,left_rear_tire_changed,right_front_tire_changed,right_rear_tire_changed,previous_lap_time,next_lap_time,pit_in_rank,pit_out_rank,positions_gained_lost,race_id
71,Michael McDowell,Chv,438,437,1,1,12332.213,12357.137,24.924,12348.406,12353.706,5.3,16.193,3.431,TWO_WHEEL_CHANGE_RIGHT,False,False,True,True,0,0,10,18,-8,5578
11,Denny Hamlin (P),Tyt,438,434,1,1,12338.258,12369.401,31.143,12349.346,12360.746,11.4,11.088,8.655,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,29,32,-3,5578
45,* Tyler Reddick (P),Tyt,439,439,1,1,12356.052,12387.168,31.116,12367.766,12379.026,11.26,11.714,8.142,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,5,18,-13,5578
35,* Riley Herbst #,Tyt,439,438,1,1,12356.662,12387.643,30.981,12372.466,12382.986,10.52,15.804,4.657,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,11,24,-13,5578
8,Kyle Busch,Chv,440,439,1,1,12365.317,12397.993,32.676,12377.246,12390.086,12.84,11.929,7.907,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,7,19,-12,5578
4,* Noah Gragson,Frd,440,438,1,1,12368.868,12399.639,30.771,12377.466,12387.686,10.22,8.598,11.953,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,21,27,-6,5578
12,Ryan Blaney (P),Frd,440,440,1,1,12370.909,12400.323,29.414,12387.506,12397.426,9.92,16.597,2.897,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,4,14,-10,5578
67,* Corey Heim(i),Tyt,441,440,1,1,12383.51,12408.825,25.315,12396.726,12402.026,5.3,13.216,6.799,TWO_WHEEL_CHANGE_RIGHT,False,False,True,True,0,0,5,13,-8,5578
2,Austin Cindric (P),Frd,441,440,1,1,12389.792,12415.834,26.042,12400.306,12405.986,5.68,10.514,9.848,TWO_WHEEL_CHANGE_RIGHT,False,False,True,True,0,0,6,19,-13,5578
24,William Byron (P),Chv,441,441,1,1,12391.636,12425.503,33.867,12406.446,12420.726,14.28,14.81,4.777,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,4,17,-13,5578
20,Christopher Bell (P),Tyt,442,441,1,1,12397.739,12427.642,29.903,12411.146,12421.526,10.38,13.407,6.116,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,3,11,-8,5578
38,* Zane Smith,Frd,442,442,1,1,12400.812,12425.864,25.052,12414.366,12419.306,4.94,13.554,6.558,TWO_WHEEL_CHANGE_RIGHT,False,False,True,True,0,0,1,2,-1,5578
7,Justin Haley,Chv,445,443,1,1,12453.169,12478.516,25.347,12463.006,12468.106,5.1,9.837,10.41,TWO_WHEEL_CHANGE_RIGHT,False,False,True,True,0,0,9,25,-16,5578
51,Cody Ware,Frd,447,443,1,1,12485.693,12512.98,27.287,12494.886,12502.246,7.36,9.193,10.734,TWO_WHEEL_CHANGE_RIGHT,False,False,True,True,0,0,28,31,-3,5578
22,Joey Logano (P),Frd,449,449,1,1,12523.4,12548.175,24.775,12532.566,12537.046,4.48,9.166,11.129,TWO_WHEEL_CHANGE_RIGHT,False,False,True,True,0,0,1,2,-1,5578
66,* Chad Finchum,Frd,449,441,1,1,12526.786,12559.545,32.759,12541.626,12553.886,12.26,14.84,5.659,TWO_WHEEL_CHANGE_RIGHT,False,False,True,True,0,0,34,34,0,5578
34,* Todd Gilliland,Frd,451,450,1,1,12580.771,12610.83,30.059,12591.346,12601.506,10.16,10.575,9.324,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,23,26,-3,5578
33,* Austin Hill(i),Chv,452,450,1,1,12598.129,12623.357,25.228,12605.166,12610.646,5.48,7.037,12.711,TWO_WHEEL_CHANGE_RIGHT,False,False,True,True,0,0,26,29,-3,5578
2,Austin Cindric (P),Frd,457,455,1,1,12672.883,12742.69,69.807,12683.466,12732.086,48.62,10.583,10.604,ONE_WHEEL_CHANGE,False,False,True,False,0,0,22,32,-10,5578
51,Cody Ware,Frd,460,456,1,1,12735.258,12752.79,17.532,12734.258,-1.0,-1.0,-1.0,-1.0,OTHER,False,False,False,False,0,0,30,31,-1,5578
3,Austin Dillon (P),Chv,462,459,1,1,12772.913,12798.046,25.133,12780.526,12786.086,5.56,7.613,11.96,TWO_WHEEL_CHANGE_RIGHT,False,False,True,True,0,0,27,30,-3,5578
42,John Hunter Nemechek,Tyt,463,462,1,1,12781.273,12806.583,25.31,12789.546,12794.606,5.06,8.273,11.977,TWO_WHEEL_CHANGE_RIGHT,False,False,True,True,0,0,11,22,-11,5578
66,* Chad Finchum,Frd,466,457,1,1,12837.33,-1.0,-1.0,12851.286,12992.286,141.0,13.956,-1.0,TWO_WHEEL_CHANGE_LEFT,True,True,False,False,0,0,34,35,-1,5578
60,Ryan Preece,Frd,466,466,1,1,12840.554,12866.188,25.634,12851.226,12856.326,5.1,10.672,9.862,TWO_WHEEL_CHANGE_RIGHT,False,False,True,True,0,0,5,21,-16,5578
47,Ricky Stenhouse Jr.,Chv,468,467,1,1,12870.575,12900.49,29.915,12886.606,12896.866,10.26,16.031,3.624,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,18,24,-6,5578
17,Chris Buescher,Frd,471,470,1,1,12919.933,12949.784,29.851,12928.706,12939.086,10.38,8.773,10.698,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,9,22,-13,5578
48,Alex Bowman (P),Chv,471,471,1,1,12928.521,12958.43,29.909,12940.866,12950.846,9.98,12.345,7.584,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,4,18,-14,5578
54,Ty Gibbs,Tyt,473,472,1,1,12949.709,12973.618,23.909,12963.306,12967.706,4.4,13.597,5.912,TWO_WHEEL_CHANGE_RIGHT,False,False,True,True,0,0,9,20,-11,5578
43,Erik Jones,Tyt,473,472,1,1,12955.549,12979.917,24.368,12961.866,12966.666,4.8,6.317,13.251,TWO_WHEEL_CHANGE_RIGHT,False,False,True,True,0,0,15,22,-7,5578
77,Carson Hocevar,Chv,474,474,1,1,12971.473,12995.803,24.33,12977.126,12981.806,4.68,5.653,13.997,TWO_WHEEL_CHANGE_RIGHT,False,False,True,True,0,0,1,12,-11,5578
5,Kyle Larson (P),Chv,475,469,1,1,12982.624,13011.965,29.341,12987.606,12997.946,10.34,4.982,14.019,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,31,33,-2,5578
45,* Tyler Reddick (P),Tyt,475,474,1,1,12988.863,13014.395,25.532,13000.666,13006.226,5.56,11.803,8.169,TWO_WHEEL_CHANGE_RIGHT,False,False,True,True,0,0,10,21,-11,5578
38,* Zane Smith,Frd,475,475,1,1,12989.552,13014.734,25.182,13003.186,13007.986,4.8,13.634,6.748,TWO_WHEEL_CHANGE_RIGHT,False,False,True,True,0,0,1,11,-10,5578
23,* Bubba Wallace (P),Tyt,475,474,1,1,12997.415,13027.2,29.785,13004.246,13014.346,10.1,6.831,12.854,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,10,22,-12,5578
8,Kyle Busch,Chv,476,474,1,1,13000.413,13024.809,24.396,13012.066,13016.946,4.88,11.653,7.863,TWO_WHEEL_CHANGE_RIGHT,False,False,True,True,0,0,13,20,-7,5578
88,Shane Van Gisbergen # (P),Chv,476,472,1,1,13002.125,13032.342,30.217,13010.706,13020.726,10.02,8.581,11.616,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,26,28,-2,5578
71,Michael McDowell,Chv,476,475,1,1,13010.932,13034.966,24.034,13026.966,13031.606,4.64,16.034,3.36,TWO_WHEEL_CHANGE_RIGHT,False,False,True,True,0,0,7,15,-8,5578
1,Ross Chastain (P),Chv,476,475,1,1,13016.453,13043.071,26.618,13031.626,13037.986,6.36,15.173,5.085,TWO_WHEEL_CHANGE_RIGHT,False,False,True,True,0,0,9,20,-11,5578
35,* Riley Herbst #,Tyt,477,476,1,1,13034.31,13059.13,24.82,13049.746,13054.806,5.06,15.436,4.324,TWO_WHEEL_CHANGE_RIGHT,False,False,True,True,0,0,8,19,-11,5578
19,Chase Briscoe (P),Tyt,482,482,1,1,13117.988,13141.788,23.8,13133.266,13137.626,4.36,15.278,4.162,TWO_WHEEL_CHANGE_RIGHT,False,False,True,True,0,0,2,10,-8,5578
41,Cole Custer,Frd,485,473,1,1,13161.89,13193.847,31.957,13168.226,13180.266,12.04,6.336,13.581,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,34,34,0,5578
11,Denny Hamlin (P),Tyt,487,482,1,2,13207.011,13236.662,29.651,13218.806,13227.926,9.12,11.795,8.736,OTHER,False,False,False,False,0,0,30,32,-2,5578
23,* Bubba Wallace (P),Tyt,489,487,2,2,13268.394,-1.0,-1.0,13302.526,-1.0,-1.0,34.132,-1.0,TWO_WHEEL_CHANGE_RIGHT,False,False,True,True,0,0,22,23,-1,5578
6,Brad Keselowski,Frd,490,490,2,2,13308.591,13359.126,50.535,13320.046,13325.106,5.06,11.455,34.02,TWO_WHEEL_CHANGE_RIGHT,False,False,True,True,0,0,1,1,0,5578
20,Christopher Bell (P),Tyt,490,490,2,2,13311.547,13360.247,48.7,13349.266,13354.066,4.8,37.719,6.181,TWO_WHEEL_CHANGE_RIGHT,False,False,True,True,0,0,2,2,0,5578
12,Ryan Blaney (P),Frd,490,490,2,2,13312.736,13381.265,68.529,13329.666,13353.086,23.42,16.93,28.179,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,3,9,-6,5578
22,Joey Logano (P),Frd,490,490,2,2,13314.452,13363.523,49.071,13323.366,13327.966,4.6,8.914,35.557,TWO_WHEEL_CHANGE_RIGHT,False,False,True,True,0,0,4,3,1,5578
67,* Corey Heim(i),Tyt,490,490,2,2,13319.473,13377.804,58.331,13358.506,13370.606,12.1,39.033,7.198,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,5,7,-2,5578
4,* Noah Gragson,Frd,491,489,2,2,13372.147,13427.203,55.056,13380.606,13390.286,9.68,8.459,36.917,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,22,23,-1,5578
60,Ryan Preece,Frd,491,490,2,2,13373.445,13429.244,55.799,13383.506,13394.466,10.96,10.061,34.778,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,10,18,-8,5578
42,John Hunter Nemechek,Tyt,491,490,2,2,13373.862,13428.932,55.07,13406.786,13416.986,10.2,32.924,11.946,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,11,17,-6,5578
33,* Austin Hill(i),Chv,491,488,2,2,13377.008,13431.772,54.764,13383.926,13394.426,10.5,6.918,37.346,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,25,25,0,5578
43,Erik Jones,Tyt,491,490,2,2,13377.626,13434.712,57.086,13383.846,13396.826,12.98,6.22,37.886,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,14,19,-5,5578
11,Denny Hamlin (P),Tyt,491,486,2,2,13380.092,13441.813,61.721,13415.146,13433.026,17.88,35.054,8.787,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,32,32,0,5578
34,* Todd Gilliland,Frd,491,489,2,2,13380.605,13438.362,57.757,13391.326,13404.266,12.94,10.721,34.096,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,24,24,0,5578
35,* Riley Herbst #,Tyt,491,490,2,2,13382.349,13437.213,54.864,13422.526,13432.726,10.2,40.177,4.487,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,17,20,-3,5578
8,Kyle Busch,Chv,491,490,2,2,13382.724,13439.353,56.629,13419.746,13431.586,11.84,37.022,7.767,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,18,21,-3,5578
24,William Byron (P),Chv,491,491,2,2,13385.18,13441.94,56.76,13400.286,13411.706,11.42,15.106,30.234,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,2,9,-7,5578
3,Austin Dillon (P),Chv,492,488,2,2,13427.154,13457.768,30.614,13434.986,13445.306,10.32,7.832,12.462,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,26,28,-2,5578
41,Cole Custer,Frd,500,488,4,4,13712.317,13712.317,0.0,13711.317,-1.0,-1.0,-1.0,-1.0,OTHER,False,False,False,False,0,0,0,0,0,5578
6,Brad Keselowski,Frd,500,500,4,4,13729.586,-1.0,-1.0,13728.586,-1.0,-1.0,-1.0,-1.0,OTHER,False,False,False,False,0,0,7,3,4,5578
12,Ryan Blaney (P),Frd,500,500,4,4,13733.55,-1.0,-1.0,13732.55,-1.0,-1.0,-1.0,-1.0,OTHER,False,False,False,False,0,0,7,6,1,5578
22,Joey Logano (P),Frd,500,500,4,4,13735.171,-1.0,-1.0,13734.171,-1.0,-1.0,-1.0,-1.0,OTHER,False,False,False,False,0,0,9,6,3,5578
77,Carson Hocevar,Chv,500,500,4,4,13737.464,-1.0,-1.0,13736.464,-1.0,-1.0,-1.0,-1.0,OTHER,False,False,False,False,0,0,10,8,2,5578
4,* Noah Gragson,Frd,500,498,4,4,13739.024,-1.0,-1.0,13738.024,-1.0,-1.0,-1.0,-1.0,OTHER,False,False,False,False,0,0,24,23,1,5578
48,Alex Bowman (P),Chv,500,500,4,4,13739.851,-1.0,-1.0,13738.851,-1.0,-1.0,-1.0,-1.0,OTHER,False,False,False,False,0,0,11,6,5,5578
45,* Tyler Reddick (P),Tyt,500,499,4,4,13740.857,-1.0,-1.0,13739.857,-1.0,-1.0,-1.0,-1.0,OTHER,False,False,False,False,0,0,15,14,1,5578
33,* Austin Hill(i),Chv,500,497,4,4,13741.707,-1.0,-1.0,13740.707,-1.0,-1.0,-1.0,-1.0,OTHER,False,False,False,False,0,0,27,25,2,5578
8,Kyle Busch,Chv,500,499,4,4,13742.738,-1.0,-1.0,13741.738,-1.0,-1.0,-1.0,-1.0,OTHER,False,False,False,False,0,0,16,16,0,5578
71,Michael McDowell,Chv,500,499,4,4,13743.97,-1.0,-1.0,13742.97,-1.0,-1.0,-1.0,-1.0,OTHER,False,False,False,False,0,0,17,17,0,5578
43,Erik Jones,Tyt,500,499,4,4,13745.825,-1.0,-1.0,13744.825,-1.0,-1.0,-1.0,-1.0,OTHER,False,False,False,False,0,0,18,18,0,5578
1,Ross Chastain (P),Chv,500,499,4,4,13746.932,-1.0,-1.0,13745.932,-1.0,-1.0,-1.0,-1.0,OTHER,False,False,False,False,0,0,19,16,3,5578
60,Ryan Preece,Frd,500,499,4,4,13748.138,-1.0,-1.0,13747.138,-1.0,-1.0,-1.0,-1.0,OTHER,False,False,False,False,0,0,20,20,0,5578
35,* Riley Herbst #,Tyt,500,499,4,4,13749.269,-1.0,-1.0,13748.269,-1.0,-1.0,-1.0,-1.0,OTHER,False,False,False,False,0,0,21,21,0,5578
3,Austin Dillon (P),Chv,500,496,4,4,13750.451,-1.0,-1.0,13749.451,-1.0,-1.0,-1.0,-1.0,OTHER,False,False,False,False,0,0,29,28,1,5578
47,Ricky Stenhouse Jr.,Chv,500,499,4,4,13751.381,-1.0,-1.0,13750.381,-1.0,-1.0,-1.0,-1.0,OTHER,False,False,False,False,0,0,22,22,0,5578
34,* Todd Gilliland,Frd,500,498,4,4,13753.58,-1.0,-1.0,13752.58,-1.0,-1.0,-1.0,-1.0,OTHER,False,False,False,False,0,0,24,24,0,5578
17,Chris Buescher,Frd,500,500,4,4,13755.483,-1.0,-1.0,13754.483,-1.0,-1.0,-1.0,-1.0,OTHER,False,False,False,False,0,0,9,11,-2,5578
5,Kyle Larson (P),Chv,500,495,4,4,13745.129,-1.0,-1.0,13744.129,-1.0,-1.0,-1.0,-1.0,OTHER,False,False,False,False,0,0,0,0,0,5578
11,Denny Hamlin (P),Tyt,500,495,4,4,13760.669,-1.0,-1.0,13759.669,-1.0,-1.0,-1.0,-1.0,OTHER,False,False,False,False,0,0,32,32,0,5578
88,Shane Van Gisbergen # (P),Chv,500,497,4,4,13754.102,-1.0,-1.0,13753.102,-1.0,-1.0,-1.0,-1.0,OTHER,False,False,False,False,0,0,0,0,0,5578
51,Cody Ware,Frd,500,496,4,4,13766.767,-1.0,-1.0,13765.767,-1.0,-1.0,-1.0,-1.0,OTHER,False,False,False,False,0,0,29,29,0,5578
24,William Byron (P),Chv,500,500,4,4,13770.315,-1.0,-1.0,13769.315,-1.0,-1.0,-1.0,-1.0,OTHER,False,False,False,False,0,0,12,10,2,5578
7,Justin Haley,Chv,500,500,4,4,13773.906,-1.0,-1.0,13772.906,-1.0,-1.0,-1.0,-1.0,OTHER,False,False,False,False,0,0,13,13,0,5578
10,Ty Dillon,Chv,500,497,4,4,13777.485,-1.0,-1.0,13776.485,-1.0,-1.0,-1.0,-1.0,OTHER,False,False,False,False,0,0,27,27,0,5578
41,Cole Custer,Frd,500,488,4,4,13779.812,-1.0,-1.0,13778.812,-1.0,-1.0,-1.0,-1.0,OTHER,False,False,False,False,0,0,33,33,0,5578
2,Austin Cindric (P),Frd,500,496,4,4,13782.168,-1.0,-1.0,13781.168,-1.0,-1.0,-1.0,-1.0,OTHER,False,False,False,False,0,0,30,29,1,5578
22,Joey Logano (P),Frd,0,0,8,8,0.0,0.0,21.426,-1.0,-1.0,-1.0,-1.0,-1.0,OTHER,False,False,False,False,0,0,0,0,0,5567
12,Ryan Blaney (P),Frd,0,0,8,8,0.0,0.0,21.846,-1.0,-1.0,-1.0,-1.0,-1.0,OTHER,False,False,False,False,0,0,0,0,0,5567
21,Josh Berry,Frd,0,0,8,8,0.0,0.0,21.721,-1.0,-1.0,-1.0,-1.0,-1.0,OTHER,False,False,False,False,0,0,0,0,0,5567
45,* Tyler Reddick (P),Tyt,0,0,8,8,0.0,0.0,21.604,-1.0,-1.0,-1.0,-1.0,-1.0,OTHER,False,False,False,False,0,0,0,0,0,5567
24,William Byron (P),Chv,0,0,8,8,0.0,0.0,21.691,-1.0,-1.0,-1.0,-1.0,-1.0,OTHER,False,False,False,False,0,0,0,0,0,5567
77,Carson Hocevar,Chv,0,0,8,8,0.0,0.0,21.657,-1.0,-1.0,-1.0,-1.0,-1.0,OTHER,False,False,False,False,0,0,0,0,0,5567
48,Alex Bowman,Chv,0,0,8,8,0.0,0.0,21.712,-1.0,-1.0,-1.0,-1.0,-1.0,OTHER,False,False,False,False,0,0,0,0,0,5567
1,Ross Chastain (P),Chv,0,0,8,8,0.0,0.0,21.874,-1.0,-1.0,-1.0,-1.0,-1.0,OTHER,False,False,False,False,0,0,0,0,0,5567
11,Denny Hamlin (P),Tyt,0,0,8,8,0.0,0.0,21.719,-1.0,-1.0,-1.0,-1.0,-1.0,OTHER,False,False,False,False,0,0,0,0,0,5567
88,Shane Van Gisbergen #,Chv,0,0,8,8,0.0,0.0,21.425,-1.0,-1.0,-1.0,-1.0,-1.0,OTHER,False,False,False,False,0,0,0,0,0,5567
71,Michael McDowell,Chv,0,0,8,8,0.0,0.0,21.672,-1.0,-1.0,-1.0,-1.0,-1.0,OTHER,False,False,False,False,0,0,0,0,0,5567
16,AJ Allmendinger,Chv,0,0,8,8,0.0,0.0,21.576,-1.0,-1.0,-1.0,-1.0,-1.0,OTHER,False,False,False,False,0,0,0,0,0,5567
54,Ty Gibbs,Tyt,0,0,8,8,0.0,0.0,21.487,-1.0,-1.0,-1.0,-1.0,-1.0,OTHER,False,False,False,False,0,0,0,0,0,5567
23,* Bubba Wallace (P),Tyt,0,0,8,8,0.0,0.0,21.528,-1.0,-1.0,-1.0,-1.0,-1.0,OTHER,False,False,False,False,0,0,0,0,0,5567
17,Chris Buescher,Frd,0,0,8,8,0.0,0.0,21.604,-1.0,-1.0,-1.0,-1.0,-1.0,OTHER,False,False,False,False,0,0,0,0,0,5567
5,Kyle Larson (P),Chv,0,0,8,8,0.0,0.0,21.6,-1.0,-1.0,-1.0,-1.0,-1.0,OTHER,False,False,False,False,0,0,0,0,0,5567
6,Brad Keselowski,Frd,0,0,8,8,0.0,0.0,21.467,-1.0,-1.0,-1.0,-1.0,-1.0,OTHER,False,False,False,False,0,0,0,0,0,5567
19,Chase Briscoe (P),Tyt,0,0,8,8,0.0,0.0,21.685,-1.0,-1.0,-1.0,-1.0,-1.0,OTHER,False,False,False,False,0,0,0,0,0,5567
20,Christopher Bell (P),Tyt,0,0,8,8,0.0,0.0,21.808,-1.0,-1.0,-1.0,-1.0,-1.0,OTHER,False,False,False,False,0,0,0,0,0,5567
38,* Zane Smith,Frd,0,0,8,8,0.0,0.0,21.91,-1.0,-1.0,-1.0,-1.0,-1.0,OTHER,False,False,False,False,0,0,0,0,0,5567
7,Justin Haley,Chv,0,0,8,8,0.0,0.0,21.868,-1.0,-1.0,-1.0,-1.0,-1.0,OTHER,False,False,False,False,0,0,0,0,0,5567
2,Austin Cindric (P),Frd,0,0,8,8,0.0,0.0,21.682,-1.0,-1.0,-1.0,-1.0,-1.0,OTHER,False,False,False,False,0,0,0,0,0,5567
60,Ryan Preece,Frd,0,0,8,8,0.0,0.0,21.627,-1.0,-1.0,-1.0,-1.0,-1.0,OTHER,False,False,False,False,0,0,0,0,0,5567
8,Kyle Busch,Chv,0,0,8,8,0.0,0.0,21.566,-1.0,-1.0,-1.0,-1.0,-1.0,OTHER,False,False,False,False,0,0,0,0,0,5567
35,* Riley Herbst #,Tyt,0,0,8,8,0.0,0.0,21.519,-1.0,-1.0,-1.0,-1.0,-1.0,OTHER,False,False,False,False,0,0,0,0,0,5567
43,Erik Jones,Tyt,0,0,8,8,0.0,0.0,21.722,-1.0,-1.0,-1.0,-1.0,-1.0,OTHER,False,False,False,False,0,0,0,0,0,5567
9,Chase Elliott (P),Chv,0,0,8,8,0.0,0.0,21.746,-1.0,-1.0,-1.0,-1.0,-1.0,OTHER,False,False,False,False,0,0,0,0,0,5567
3,Austin Dillon,Chv,0,0,8,8,0.0,0.0,21.722,-1.0,-1.0,-1.0,-1.0,-1.0,OTHER,False,False,False,False,0,0,0,0,0,5567
42,John Hunter Nemechek,Tyt,0,0,8,8,0.0,0.0,21.718,-1.0,-1.0,-1.0,-1.0,-1.0,OTHER,False,False,False,False,0,0,0,0,0,5567
10,Ty Dillon,Chv,0,0,8,8,0.0,0.0,21.601,-1.0,-1.0,-1.0,-1.0,-1.0,OTHER,False,False,False,False,0,0,0,0,0,5567
41,Cole Custer,Frd,0,0,8,8,0.0,0.0,21.443,-1.0,-1.0,-1.0,-1.0,-1.0,OTHER,False,False,False,False,0,0,0,0,0,5567
99,Daniel Suarez,Chv,0,0,8,8,0.0,0.0,21.538,-1.0,-1.0,-1.0,-1.0,-1.0,OTHER,False,False,False,False,0,0,0,0,0,5567
4,* Noah Gragson,Frd,0,0,8,8,0.0,0.0,21.595,-1.0,-1.0,-1.0,-1.0,-1.0,OTHER,False,False,False,False,0,0,0,0,0,5567
47,Ricky Stenhouse Jr.,Chv,0,0,8,8,0.0,0.0,22.125,-1.0,-1.0,-1.0,-1.0,-1.0,OTHER,False,False,False,False,0,0,0,0,0,5567
51,Cody Ware,Frd,0,0,8,8,0.0,0.0,21.798,-1.0,-1.0,-1.0,-1.0,-1.0,OTHER,False,False,False,False,0,0,0,0,0,5567
34,* Todd Gilliland,Frd,0,0,8,8,0.0,0.0,21.705,-1.0,-1.0,-1.0,-1.0,-1.0,OTHER,False,False,False,False,0,0,0,0,0,5567
12,Ryan Blaney (P),Frd,64,64,2,2,2074.793,2110.152,35.359,2095.213,2105.173,9.96,20.42,4.979,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,0,0,0,5567
21,Josh Berry,Frd,64,64,2,2,2075.143,2110.413,35.27,2091.873,2101.853,9.98,16.73,8.56,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,0,0,0,5567
22,Joey Logano (P),Frd,64,64,2,2,2075.528,2110.948,35.42,2097.973,2108.293,10.32,22.445,2.655,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,0,0,0,5567
24,William Byron (P),Chv,64,64,2,2,2075.835,2111.108,35.273,2085.253,2095.073,9.82,9.418,16.035,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,0,0,0,5567
88,Shane Van Gisbergen #,Chv,64,64,2,2,2076.734,2112.767,36.033,2097.613,2108.173,10.56,20.879,4.594,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,0,0,0,5567
77,Carson Hocevar,Chv,64,64,2,2,2077.089,2112.44,35.351,2087.953,2097.733,9.78,10.864,14.707,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,0,0,0,5567
45,* Tyler Reddick (P),Tyt,64,64,2,2,2077.389,2113.046,35.657,2084.353,2094.753,10.4,6.964,18.293,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,0,0,0,5567
5,Kyle Larson (P),Chv,64,64,2,2,2077.701,2112.907,35.206,2083.513,2093.773,10.26,5.812,19.134,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,0,0,0,5567
48,Alex Bowman,Chv,64,64,2,2,2078.02,2113.884,35.864,2091.693,2102.133,10.44,13.673,11.751,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,0,0,0,5567
71,Michael McDowell,Chv,64,64,2,2,2078.741,2113.994,35.253,2100.913,2110.893,9.98,22.172,3.101,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,0,0,0,5567
11,Denny Hamlin (P),Tyt,64,64,2,2,2079.025,2114.229,35.204,2094.113,2104.033,9.92,15.088,10.196,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,0,0,0,5567
1,Ross Chastain (P),Chv,64,64,2,2,2079.357,2114.344,34.987,2091.353,2101.173,9.82,11.996,13.171,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,0,0,0,5567
16,AJ Allmendinger,Chv,64,64,2,2,2079.705,2118.471,38.766,2087.513,2100.673,13.16,7.808,17.798,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,0,0,0,5567
20,Christopher Bell (P),Tyt,64,64,2,2,2080.048,2116.742,36.694,2088.773,2099.873,11.1,8.725,16.869,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,0,0,0,5567
54,Ty Gibbs,Tyt,64,64,2,2,2080.339,2115.86,35.521,2093.113,2103.313,10.2,12.774,12.547,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,0,0,0,5567
2,Austin Cindric (P),Frd,64,64,2,2,2080.723,2117.197,36.474,2096.653,2107.413,10.76,15.93,9.784,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,0,0,0,5567
19,Chase Briscoe (P),Tyt,64,64,2,2,2081.059,2117.809,36.75,2099.713,2111.313,11.6,18.654,6.496,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,0,0,0,5567
6,Brad Keselowski,Frd,64,64,2,2,2081.366,2117.84,36.474,2091.633,2102.173,10.54,10.267,15.667,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,0,0,0,5567
9,Chase Elliott (P),Chv,64,64,2,2,2081.625,2117.125,35.5,2103.533,2113.553,10.02,21.908,3.572,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,0,0,0,5567
23,* Bubba Wallace (P),Tyt,64,64,2,2,2082.327,2117.741,35.414,2099.753,2109.673,9.92,17.426,8.068,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,0,0,0,5567
38,* Zane Smith,Frd,64,64,2,2,2082.824,2119.211,36.387,2102.733,2113.753,11.02,19.909,5.458,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,0,0,0,5567
7,Justin Haley,Chv,64,64,2,2,2083.286,2119.587,36.301,2094.933,2105.653,10.72,11.647,13.934,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,0,0,0,5567
